participant,condition,run,trial,onset_first_choice,onset_second_choice,onset_feedback,duration_first_choice,duration_second_choice,duration_trial,mfrpe,mbrpe,rpediff,rpe2,chosen_action1_value,chosen_action1_value_deriv,chosen_action2_value
5,abstract,1,15,247.693,252.37300000000005,256.587,0.6779999999998836,1.2119999999999889,10.394999999999982,-0.7394034382329833,-0.6885581736064795,0.05084526462650374,1.0,0.9646083392884202,-0.07155769452713566,0.0
5,abstract,1,16,263.855,268.52499999999986,272.163,0.6679999999998927,0.637000000000171,9.808999999999967,0.2916068327060486,0.1461770931535067,-0.1454297395525419,-0.9836545337235422,0.8911279597834577,-0.2922408982530522,0.9836545337235422
5,abstract,1,17,279.4580000000001,284.4609999999998,288.1379999999998,1.000999999999749,0.6760000000003856,10.18100000000004,0.4963975565451864,0.0003080189539816369,-0.4960895375912048,-0.4963975565451864,0.2851478139308112,0.8271101489781791,0.4963975565451864
5,abstract,1,18,295.8989999999999,300.57299999999987,304.2199999999998,0.6720000000000255,0.6460000000001855,9.822000000000116,-0.1739110639076616,0.07361514128922791,0.2475262051968895,0.5046291733014188,0.41927797520581245,-0.7775156661907837,0.4953708266985812
5,abstract,1,19,311.5320000000001,316.1680000000001,320.2219999999997,0.6329999999998108,1.05199999999968,10.190999999999804,-0.4271044984890936,-0.34711634501996746,0.07998815346912613,-0.24998702240115486,0.8931336296546148,-0.2513575968205337,0.24998702240115486
5,abstract,1,20,327.54399999999987,332.16100000000006,335.9670000000001,0.6150000000002365,0.8049999999998363,9.923999999999976,0.15433465204224783,0.18599203199208247,0.03165737994983464,0.2541324847131772,0.9186230833080257,-0.1356315516305169,0.7458675152868228
5,abstract,1,21,345.087,349.7219999999997,353.35300000000007,0.6329999999998108,0.6300000000001091,9.766999999999824,0.23804911002510387,0.2238372553271959,-0.014211854697907977,0.12798174026279907,0.938746024238521,-0.10153327537919477,0.8720182597372009
5,abstract,1,22,360.982,365.69500000000016,369.36999999999983,0.7109999999997854,0.6749999999997272,9.889000000000122,0.2546905422059781,0.24289620227185216,-0.01179433993412593,0.06445191711394493,0.9470250881019244,-0.09511273715181186,0.9355480828860551
5,abstract,1,23,380.0709999999999,384.752,388.346,0.6790000000000873,0.5929999999998472,9.77599999999984,0.24161516692231888,0.25249433452285674,0.010879167600537865,-0.9675418570560702,0.9507844229812751,-0.0978635916980581,0.9675418570560702
5,abstract,1,24,394.52199999999993,399.15499999999975,402.8319999999998,0.6300000000001091,0.6750000000001819,9.811000000000153,-0.20908094985379877,0.10840871041350902,0.3174896602673078,0.5127435566417551,0.857808473382585,-0.3752059201418098,0.4872564433582449
5,abstract,1,25,409.90700000000015,414.5500000000001,418.23099999999977,0.6409999999996217,0.6799999999998363,9.824999999999818,0.04266102674541161,0.1847661050088858,0.14210507826347418,0.2582189079904995,0.9178872502359112,-0.18662653810848212,0.7417810920095005
